Latitude,SqFtTotLiving,SqFt2ndFloor,Longitude,YrBuilt,SqFtFinBasement,SqFt1stFloor
47.5968329,1690,0,-122.3078987,1910,180,720
47.6584823,2170,0,-122.1268542,1967,0,2170
47.4706179,1890,850,-122.4427031,1928,0,1040
47.6006736,1500,520,-122.3051597,2018,460,520
47.6877657,2260,0,-122.3966837,1940,1000,1260
47.6398046,1190,0,-122.3549129,1909,0,1190
47.338414,1250,0,-122.0915662,1973,0,1250
47.3972099,2000,0,-122.3166803,1962,900,1100
47.5243807,750,0,-122.3537132,1942,0,750
47.6786133,740,0,-122.3079491,1909,0,500
47.5455963,2710,0,-122.2966185,1957,1200,1510
47.2985827,1400,0,-122.2216073,1955,0,1400
47.7263784,2050,0,-122.3592683,1948,530,1520
47.3108393,2680,1260,-122.3381311,1978,0,1420
47.6865256,1535,511,-122.3771135,2018,0,511
47.5127903,1590,0,-122.1571703,1968,0,1590
47.2821339,2520,0,-122.2865521,1978,600,1920
47.3545212,2260,890,-122.1477336,1979,0,1370
47.2768959,2380,0,-122.2029034,1969,710,1670
47.3913348,1350,0,-122.2363688,1943,0,1350
47.5863122,1530,0,-122.1706018,1962,0,1530
47.472112,3240,1730,-122.126513,2019,0,1510
47.6835157,1870,0,-122.3458634,1924,810,1060
47.5008488,1550,0,-122.2363465,1963,500,1050
47.5565188,1540,590,-122.3632188,2017,360,590
47.5484492,1170,390,-122.2876612,2018,0,390
47.7649767,2830,0,-122.3335162,1962,1220,1610
47.6993876,1740,980,-122.1620638,2018,0,760
47.5967361,1070,440,-122.3091401,2018,190,440
47.5739207,1710,0,-122.3105207,1912,0,1150
47.4853139,3690,1860,-122.1432787,2016,0,1830
47.4546228,1270,0,-122.3311498,1956,0,1270
47.5097065,1180,0,-122.3314487,1948,0,1180
47.5673217,2470,770,-122.1639721,1972,800,900
47.4127063,1940,0,-122.3331157,1963,690,1250
47.5486299,4602,0,-122.2612676,1961,1570,2200
47.7302842,1160,0,-122.3339806,1947,0,1160
47.7212465,2100,0,-122.1744527,1977,860,1240
47.6218754,1470,0,-122.2964401,1918,740,730
47.7184132,910,0,-122.2811343,1931,90,820
47.681448,1640,0,-122.1145121,1976,500,1140
47.4869567,1380,640,-122.1612583,2016,150,590
47.57296,1890,0,-122.4124792,1950,600,1290
47.6716302,1240,320,-122.265411,1946,0,920
47.4366449,2487,1462,-122.1562092,2019,0,1025
47.7537732,2580,360,-122.3101958,1952,0,2220
47.4988716,940,0,-122.1721801,1956,0,940
47.4478455,1660,0,-122.1293736,1976,330,1330
47.5670971,1360,480,-122.3694663,2019,0,400
47.6959835,1710,0,-122.1620917,2019,0,1710
47.5632521,1570,0,-122.314519,1940,0,1070
47.7440703,890,0,-122.2969772,1952,0,890
47.707173,1690,0,-122.2769547,1951,0,1690
47.5693602,1790,0,-122.2853366,1925,100,1210
47.7418278,2680,0,-122.2354395,1963,1170,1510
47.6418541,2240,0,-122.167692,1972,590,760
47.5981546,1820,610,-122.3069286,2019,530,680
47.6126028,2500,0,-122.1658286,1961,950,1550
47.7437986,940,0,-122.3240523,1948,0,940
47.692088,1510,680,-122.3045998,2019,260,570
47.2866482,2030,0,-122.2177247,1975,0,2030
47.6074462,1400,0,-122.2923315,1922,0,900
47.4854464,3010,1740,-122.136919,2018,0,1270
47.4537973,1500,0,-122.1626386,1978,440,1060
47.5556979,1110,0,-122.2751114,1948,140,780
47.5486345,2920,0,-122.2130915,1973,1310,1610
47.4535397,1640,0,-122.1760453,1967,0,1750
47.7387002,2100,0,-122.2602893,1959,730,1370
47.4361968,2487,1462,-122.1573894,2019,0,1025
47.5443239,2940,0,-122.211036,1969,1190,1750
47.7176058,2540,700,-122.2261325,1975,450,1390
47.693752,2460,0,-122.1269221,1977,850,1610
47.6663757,1880,0,-122.1450609,1972,0,1880
47.7135243,1760,0,-122.3591905,1947,240,1100
47.4220251,2030,0,-122.3222257,1965,720,1310
47.6294152,3140,0,-122.0957938,1968,1510,1630
47.7690614,1580,0,-122.1971582,1963,0,1580
47.664578,1310,350,-122.3666649,2017,470,490
47.3711077,1210,0,-122.3179657,1968,0,1210
47.601639,1720,0,-122.1288671,1956,710,1010
47.3675596,1200,0,-122.1114054,1967,0,1200
47.4358173,2525,1515,-122.1591821,2019,0,1010
47.3948056,3000,1630,-122.323361,1958,0,1370
47.6895172,3030,1430,-122.19907,2017,0,1600
47.7732718,2030,0,-122.249811,1977,680,1350
47.6376774,2170,990,-122.10384,1974,0,1180
47.5462118,2440,0,-122.3780059,1955,1220,1220
47.4503723,910,0,-122.2873825,1942,0,910
47.5063753,2580,1020,-122.2327597,2017,780,780
47.5252507,2190,0,-122.3780979,1942,650,1540
47.67036,2860,1420,-122.3664444,2016,90,1350
47.3770372,1960,860,-122.2796658,1967,0,1100
47.4785338,1580,790,-122.1623446,1983,0,790
47.7714738,2330,1010,-122.3642717,1969,0,1320
47.5743089,1250,0,-122.1417873,1954,0,1250
47.5053115,1980,0,-122.3737976,1960,700,1280
47.3218112,3620,0,-122.385079,1978,1810,1810
47.6693514,2080,0,-122.3556842,1941,860,1220
47.4370759,3322,1338,-122.1552405,2019,953,1031
47.5723009,1980,0,-122.1502518,1959,990,990
47.3392955,1250,0,-122.2784939,1963,0,1250
47.679838,1570,600,-122.3649572,2016,350,620
47.6781737,1310,0,-122.3631832,1909,200,1110
47.2974318,2320,0,-122.1620862,1977,1130,1190
47.66921,980,290,-122.371807,2019,290,400
47.6229816,1540,0,-122.3116496,1902,0,960
47.7413848,2150,0,-122.2436996,1978,870,1280
47.6165392,1270,420,-122.305912,2019,390,460
47.3418292,1720,0,-122.3027558,1963,860,860
47.7415866,2100,1020,-122.2306048,1980,0,1080
47.2982531,2290,0,-122.1640759,1977,950,1340
47.4358173,3432,1505,-122.1591821,2019,909,1018
47.601389,1840,0,-122.1182519,1957,0,1840
47.2868502,960,0,-122.3562978,1967,0,960
47.6942276,1940,0,-122.3263945,1908,620,820
47.7568169,1230,0,-122.3177089,1952,0,870
47.507274,1630,0,-122.240016,1952,320,1310
47.4728841,1770,0,-122.1531516,1968,310,1460
47.5569135,910,460,-122.3631752,2018,0,450
47.6413181,3560,1810,-122.1593598,1976,0,1750
47.4218253,1540,0,-122.2917273,1960,0,1540
47.6199858,1620,350,-122.2984389,2017,110,580
47.7014391,2820,0,-122.3862134,1958,1160,1660
47.5000304,2190,0,-122.3192977,1954,1000,1190
47.7476945,1150,0,-122.2297295,1965,0,1150
47.3150063,1600,0,-122.1876461,1979,380,1220
47.639509,3360,0,-122.2058314,1963,1090,2270
47.7027332,1780,750,-122.3493359,1941,0,1030
47.3112941,2130,0,-122.369856,1967,780,1350
47.7090038,1070,0,-122.313526,1927,300,770
47.6084314,980,330,-122.2963965,2018,320,330
47.6879355,1280,460,-122.2902655,2017,0,380
47.4581151,1180,0,-122.1808301,1958,0,1280
47.4899152,1010,0,-122.2207375,1954,0,1010
47.5840193,1420,0,-122.2937973,1931,400,1020
47.7621772,2500,0,-122.2619045,1957,1250,1250
47.5429774,2060,0,-122.3913935,1919,1010,1050
47.5666702,3370,1280,-122.1292001,2014,760,1330
47.6828632,1320,0,-122.2843398,1947,300,1020
47.7035374,1290,440,-122.3508464,2018,370,380
47.493585,1620,0,-122.3367635,1942,0,1620
47.2818875,1520,0,-122.2979987,1960,0,1520
47.4953147,1880,1170,-122.2972296,2018,0,710
47.4503957,2560,0,-122.367002,1929,420,1340
47.6350776,1460,0,-122.0974804,1969,0,1460
47.7303373,1380,0,-122.3366348,1949,0,1380
47.4745148,1130,0,-122.301514,1953,0,1130
47.7136971,1490,0,-122.359187,1947,0,1030
47.527458,1120,0,-122.3168629,1941,0,1120
47.3689185,1460,0,-122.1710411,1968,0,1460
47.3228453,2130,940,-122.0914726,1980,0,1190
47.6921092,1510,680,-122.3046767,2019,260,570
47.5837198,2090,0,-122.1185262,1961,800,1290
47.4978553,1990,0,-122.1131383,1943,0,1350
47.5741437,1560,620,-122.2923017,1906,0,940
47.6572744,1240,0,-122.3939404,1947,300,940
47.66589,1540,530,-122.3699113,2017,0,480
47.7729685,1350,0,-122.3393646,1955,0,1350
47.6128901,2100,0,-122.1664131,1960,0,2100
47.5416232,1350,340,-122.3877361,2017,490,520
47.5613244,980,0,-122.3136807,1943,150,830
47.6218139,2020,840,-122.1385835,1964,0,1180
47.4185754,1580,790,-122.1655713,1974,0,790
47.6701693,3000,0,-122.2964988,1912,1150,1150
47.668052,1930,760,-122.3104296,1908,200,970
47.6884528,750,0,-122.3299272,1943,0,750
47.5358192,4520,0,-122.218151,1964,2260,2260
47.7278567,1670,0,-122.1831796,1968,500,1170
47.509032,1320,0,-122.311064,1952,0,1320
47.6675869,1280,0,-122.3393866,1916,260,1020
47.6945948,1330,470,-122.3786134,2015,0,460
47.5639575,1530,0,-122.3193391,1952,510,1020
47.5159174,1780,0,-122.1732109,1976,550,1230
47.5341051,1380,0,-122.2687296,1919,300,1080
47.550801,2420,0,-122.196926,1951,1170,1250
47.5386333,2980,0,-122.1864168,1959,1330,1650
47.5541928,940,0,-122.3640158,1927,0,940
47.6264253,1350,460,-122.32402,2018,0,460
47.3313411,1440,0,-122.3056427,1967,0,1440
47.4317782,1550,550,-122.2059502,1973,0,1000
47.6389427,1520,690,-122.3541159,1906,0,830
47.6943154,1490,510,-122.3780033,2016,40,490
47.6534669,2380,0,-122.1999472,1969,950,1430
47.7120204,1420,0,-122.3544771,1930,0,910
47.5124259,3210,1630,-122.1466118,1998,0,1580
47.6397473,2160,960,-122.370579,1906,0,1200
47.6633292,2310,0,-122.163412,1968,0,2310
47.5570783,3110,1470,-122.1736257,1963,0,1640
47.380698,2824,1722,-122.213848,2018,0,1102
47.4989975,1090,0,-122.3564401,1962,0,1090
47.6017703,1680,560,-122.3002986,2016,560,560
47.6965452,1830,0,-122.3191755,1942,380,1450
47.6820311,3380,1290,-122.1856604,2016,710,1380
47.330426,2658,1477,-122.3149396,2019,0,1181
47.4521479,1380,0,-122.1730728,1960,430,950
47.4868554,1710,0,-122.3406314,1962,500,1210
47.4887611,2590,0,-122.2527402,1961,910,1680
47.4946327,1900,0,-122.260881,1961,260,1640
47.4929502,1700,0,-122.3356609,1955,0,1700
47.4981486,1490,0,-122.3495169,1954,600,890
47.6037217,1800,620,-122.3094673,2016,560,620
47.5738389,1510,0,-122.3767299,1928,0,1150
47.5614051,3010,0,-122.1370203,1973,1460,1550
47.3736958,700,0,-122.5162423,1948,0,700
47.73814,2850,1610,-122.242925,2017,0,1240
47.7672651,1490,0,-122.335385,1954,0,1490
47.629566,1990,0,-122.1157044,1964,660,1330
47.5103257,650,0,-122.3586846,1945,0,650
47.4715996,2000,0,-122.3636705,1937,400,1070
47.591425,3140,0,-122.1646487,1978,1560,1580
47.4962211,3680,1510,-122.1461098,2016,910,1260
47.7774215,2450,0,-122.3764667,1965,860,1590
47.5943252,1220,0,-122.2993876,1955,0,1220
47.533149,2640,1320,-122.1703984,2017,0,1320
47.5430184,650,0,-122.3781635,1926,0,650
47.4432326,2760,0,-122.3438553,1971,1260,1500
47.7439553,1760,0,-122.2931141,1949,0,1760
47.5500701,1110,0,-122.3102132,1908,0,1110
47.4973658,860,0,-122.1840644,1942,0,860
47.67133,1660,790,-122.3264543,1901,0,870
47.6990575,950,0,-122.2913034,1952,0,950
47.4717537,1900,180,-122.1011607,1968,0,1720
47.2782359,1480,0,-122.2036428,1968,440,1040
47.6764317,2080,0,-122.3576961,1924,0,1150
47.5994642,1350,430,-122.3119045,2019,390,530
47.7340177,1680,0,-122.2358638,1977,0,1680
47.7104037,2880,1730,-122.21568,2018,0,1150
47.5663307,1710,630,-122.3704377,2017,0,630
47.5047258,1960,0,-122.1959101,1977,270,1690
47.3640854,2050,0,-122.2806247,1968,700,1350
47.3946479,1760,0,-122.1605213,1965,120,1640
47.7133317,1270,0,-122.3154736,1952,200,1070
47.7292693,1990,0,-122.1814065,1967,380,1610
47.3281875,1130,0,-122.3420032,1959,0,1130
47.495764,1640,1030,-122.299232,2018,0,610
47.509488,3160,1740,-122.1655343,2017,0,1420
47.380659,2143,1281,-122.214507,2018,0,862
47.6483961,2420,0,-122.4018081,1963,990,1430
47.6552408,2360,860,-122.2784376,1926,470,1030
47.613168,1510,510,-122.2954457,2017,170,490
47.5332134,3550,2000,-122.1710095,2017,0,1550
47.6822159,2980,0,-122.2779502,1953,1490,1490
47.539818,2160,0,-122.3553737,1940,460,1700
47.6747607,1800,540,-122.3670853,2018,540,720
47.6235327,1820,0,-122.1028563,1966,0,1820
47.4370583,2487,1462,-122.1570408,2018,0,1025
47.4023769,3640,0,-122.2886568,2003,1560,2080
47.4361968,3432,1505,-122.1573894,2019,909,1018
47.5958228,1640,520,-122.2996639,2016,560,560
47.6901156,1480,0,-122.3960345,1952,290,1190
47.7046115,2370,670,-122.2913545,1930,700,1000
47.3358646,1930,0,-122.1931399,1961,510,1420
47.6415987,1980,810,-122.3641937,1910,300,870
47.4960121,300,0,-122.2642726,1957,0,300
47.4574361,2720,0,-122.3653902,1952,560,2160
47.603839,1390,450,-122.3113006,2019,460,480
47.3174378,1630,0,-122.210249,1976,300,1330
47.3178375,1140,0,-122.3719177,1970,0,1140
47.6830846,1580,550,-122.3880329,2017,0,480
47.6971997,1860,0,-122.1739057,1976,820,1040
47.4990128,2680,0,-122.3754755,1978,1300,1380
47.6368919,1830,0,-122.3057195,1930,200,930
47.3587167,2300,0,-122.2836102,1959,970,1330
47.7437612,2540,0,-122.2566052,1959,0,2540
47.5537209,1610,750,-122.2944431,1907,0,860
47.396304,1660,0,-122.3094107,1963,0,1660
47.6587324,1050,330,-122.348517,2017,360,360
47.732911,1520,520,-122.342684,2017,0,480
47.5699094,1800,0,-122.2165135,1956,0,1800
47.5120562,2540,0,-122.2491554,1960,1000,1540
47.6208462,1610,0,-122.2079,1951,0,1610
47.4207745,2300,0,-122.1983722,1977,930,1370
47.7128804,1480,0,-122.2245253,1974,0,1480
47.516353,2420,990,-122.348572,2019,500,930
47.5445732,1240,430,-122.3750116,2018,360,450
47.573117,2940,0,-122.2095596,1957,1470,1470
47.4581413,1640,0,-122.3495291,1954,0,1330
47.7429501,1990,0,-122.0943417,1979,660,1330
47.4964171,1160,0,-122.30172,1956,0,830
47.6760548,3250,1670,-122.1692974,2019,0,1580
47.4541646,3820,0,-122.1454726,1967,0,2530
47.7270276,1940,900,-122.2067537,1980,0,1040
47.5099785,1900,0,-122.160698,1977,510,1390
47.7676191,1520,0,-122.3357607,1953,0,1230
47.6081661,2690,0,-122.1670244,1963,1250,1440
47.7322836,2220,0,-122.184921,1975,820,1400
47.6663613,1140,380,-122.3017604,2018,380,380
47.7189688,1840,0,-122.2271168,1964,440,1400
47.4877867,1380,640,-122.1617808,2016,150,590
47.6749715,1600,0,-122.3288745,1964,0,1600
47.556536,1500,560,-122.2884621,2017,380,560
47.5731354,2750,1220,-122.1866037,1975,0,1530
47.287843,1650,0,-122.3596207,1962,0,1650
47.7150249,1420,0,-122.1960912,1963,0,1420
47.5792464,2040,0,-122.2933561,1924,0,1460
47.5033286,1630,0,-122.1896818,1962,0,1630
47.5184265,700,0,-122.3736939,1951,0,700
47.6780114,1770,530,-122.3737699,2019,660,580
47.5156718,1800,760,-122.3489911,2019,310,730
47.5432776,1600,600,-122.3747043,2016,400,600
47.4232775,2900,0,-122.0909103,2019,0,2900
47.5487808,2250,0,-122.1722976,1962,680,1570
47.769322,2270,0,-122.3257192,1958,590,1680
47.4605612,1700,0,-122.3429073,1947,660,1040
47.3628905,1680,0,-122.2070848,1968,0,1680
47.5661649,1580,580,-122.3636289,2016,420,580
47.5967655,2240,0,-122.1946756,1954,950,1290
47.5163739,2390,1020,-122.348201,2016,510,860
47.6021332,2050,0,-122.1447783,1967,700,1350
47.6304832,1510,0,-122.311521,1903,0,850
47.5141339,1400,790,-122.3439955,2018,0,610
47.3726514,2530,0,-122.1610014,1967,0,1760
47.7210755,1860,0,-122.3065002,1964,600,1260
47.5373088,1610,0,-122.1755183,1967,0,1610
47.6690619,990,0,-122.298139,1919,0,610
47.5663841,1710,630,-122.3705097,2017,0,630
47.5446477,1240,430,-122.3747293,2018,360,450
47.6683277,1330,470,-122.3644213,2016,0,460
47.7282884,980,0,-122.2315746,1966,0,980
47.7658229,2480,0,-122.3798686,1955,740,1740
47.6641288,2010,830,-122.3382561,1906,0,830
47.7118935,1650,0,-122.351172,1929,0,1310
47.7151547,1550,0,-122.3061065,1944,0,1550
47.556536,1490,560,-122.2884621,2017,370,560
47.6211931,1220,360,-122.2981981,2017,430,430
47.3732292,980,0,-122.2248653,1958,0,1280
47.4768113,4140,1690,-122.1226176,2016,1090,1360
47.7470875,1040,0,-122.3187872,1947,0,950
47.7159192,470,0,-122.2850021,1924,0,470
47.7228068,2730,0,-122.1856179,1965,0,2030
47.7092408,1700,0,-122.2305238,1976,430,1270
47.4258152,1130,0,-122.3327964,1952,0,1130
47.6296534,4440,1260,-122.3026142,1922,1040,1260
47.3401329,2540,1130,-122.2652828,1992,0,1410
47.6849772,2910,1490,-122.3452764,2018,0,1100
47.5754533,1250,0,-122.1323831,1954,400,850
47.6749098,1810,0,-122.3134376,1918,0,1250
47.5892889,1890,700,-122.3156758,2017,0,490
47.2944042,1410,0,-122.1936955,1975,0,1410
47.5076495,1300,0,-122.1415256,1965,0,1640
47.7500753,3320,1890,-122.245037,2016,0,1430
47.6702946,1730,0,-122.2965094,1912,120,910
47.4708192,2210,0,-122.328383,1956,830,1380
47.495943,3160,1780,-122.1738054,2019,0,1380
47.3631349,1710,0,-122.0924621,1977,800,910
47.7299499,2220,800,-122.3578636,1948,0,1420
47.6986451,2800,0,-122.2949358,1968,1120,1680
47.6007279,1160,510,-122.306196,2018,170,480
47.6780896,1510,480,-122.3763549,2016,80,470
47.5992191,1330,0,-122.1467142,1955,0,1330
47.5024281,3560,1430,-122.1500628,2016,1000,1130
47.6870919,1240,0,-122.3679381,1937,0,790
47.4375567,2487,1462,-122.1566841,2018,0,1025
47.7739905,1620,0,-122.2618729,1968,380,1240
47.6699768,3880,1930,-122.1929252,2015,0,1950
47.6950356,2660,1310,-122.1002025,1991,0,1350
47.5704576,3640,0,-122.2331724,1968,1340,2110
47.3104912,1410,0,-122.2652341,1959,0,1410
47.4768053,4490,1890,-122.1313613,2018,870,1730
47.5846796,1660,830,-122.3900946,1908,0,830
47.6835904,1740,0,-122.2940071,1954,500,1240
47.6348051,3330,1780,-122.2025454,2010,0,1550
47.3948475,1799,0,-122.3048344,1963,460,1339
47.7289106,1380,0,-122.2111399,1986,240,1140
47.4700973,3960,1950,-122.2750283,2015,0,2010
47.365268,2250,0,-122.2840383,1975,960,1290
47.6627857,3400,1240,-122.2055898,2016,640,1520
47.5185663,1590,0,-122.285682,1963,500,1090
47.4460986,1920,0,-122.1311435,1976,650,1270
47.3141245,1610,0,-122.2057674,1963,580,1030
47.6673285,3320,1880,-122.1704627,2016,0,1440
47.304912,2050,0,-122.3777947,1978,870,1180
47.6981383,880,0,-122.3515722,1924,0,880
47.7757775,3140,0,-122.1413058,1968,1570,1570
47.6804904,3600,1380,-122.3738812,2017,150,1350
47.6559086,1800,0,-122.3552117,1959,700,1100
47.6711316,1250,370,-122.3916429,2018,360,520
47.6360821,1530,570,-122.3879967,2017,350,610
47.4853073,1220,0,-122.1989799,1907,0,930
47.6114092,1420,0,-122.2928494,1914,0,820
47.5272234,2210,1270,-122.2046907,2006,0,940
47.3151749,1460,0,-122.1256484,1975,0,1460
47.4952354,3680,1510,-122.1449665,2016,910,1260
47.516354,2420,990,-122.3484671,2019,500,930
47.5112936,2010,0,-122.2616837,1966,800,1210
47.6053722,2140,0,-122.2981667,1908,0,1340
47.4853767,3550,1770,-122.1441681,2016,0,1780
47.6849763,2370,0,-122.1886225,1958,1030,1340
47.475501,2690,0,-122.1562332,1969,1300,1390
47.5314985,1020,0,-122.3561206,1954,0,1020
47.289963,1010,0,-122.1896999,1962,0,1010
47.6720983,960,0,-122.1386707,1972,0,960
47.5052964,1200,0,-122.3290191,1954,0,1200
47.5568483,3050,0,-122.2676187,1940,1270,1270
47.4834142,1900,0,-122.1005413,1977,600,1300
47.6933511,1740,0,-122.3335354,1972,590,1150
47.552581,610,0,-122.3882105,1920,0,610
47.6633822,2120,0,-122.3547924,1922,180,1400
47.5566326,1700,700,-122.3632411,2017,380,620
47.449831,1900,950,-122.3528351,1969,0,950
47.7334974,1850,0,-122.2004749,1977,570,1280
47.5387148,2150,0,-122.2739089,1977,1040,1110
47.6203904,1040,0,-122.3027805,1901,0,1040
47.6645783,1310,350,-122.3668642,2017,470,490
47.3956981,1520,0,-122.3101161,1955,0,1520
47.6487595,2820,930,-122.1179935,1977,0,1890
47.7473632,3920,1700,-122.2290296,2018,930,1290
47.2987413,2270,0,-122.1637384,1977,560,1710
47.6975609,1210,420,-122.3469805,2018,0,370
47.3585469,1940,0,-122.201668,1965,550,1390
47.5146881,1200,0,-122.3761924,1942,0,1200
47.302244,1000,0,-122.2180453,1958,0,1000
47.6761928,3150,1130,-122.1699135,2017,850,1170
47.7343893,1530,680,-122.2902771,2016,240,610
47.6045156,2070,0,-122.194642,1965,700,1370
47.4384931,2010,0,-122.1460501,1967,670,1340
47.6560523,2050,0,-122.4030952,1944,0,2050
47.5476119,1670,0,-122.1738472,1962,0,1670
47.7431821,3890,1930,-122.208427,2017,0,1960
47.6362664,1470,720,-122.349279,1908,0,750
47.5408621,1320,0,-122.2792754,1953,0,1320
47.5111368,1100,0,-122.3371807,1948,0,1100
47.5266511,1230,0,-122.3736435,1958,0,980
47.4599742,1710,0,-122.17898,1962,700,1010
47.6367205,2560,0,-122.3706602,1900,830,920
47.7361055,1700,0,-122.3301501,1952,0,1700
47.7555096,3110,1700,-122.113137,1991,0,1410
47.7226341,2600,0,-122.1856218,1965,800,1800
47.5345185,1940,0,-122.2733932,1955,870,1070
47.4945712,1790,0,-122.3024623,1991,0,1790
47.6835975,1870,0,-122.1172225,1968,770,1100
47.3182657,1210,0,-122.3275414,1968,0,1210
47.4137413,850,0,-122.3352425,1940,0,850
47.4733257,1110,0,-122.1024046,1969,0,1110
47.3914052,1950,0,-122.1916475,1979,820,1130
47.6863894,1320,0,-122.3645868,1928,0,960
47.7345892,1710,700,-122.2902894,2016,340,670
47.5874113,1800,650,-122.3088421,2016,0,600
47.6335476,5300,2850,-122.2132405,2019,0,2450
47.736552,1580,840,-122.1764479,1972,0,740
47.535057,1190,0,-122.2723943,1955,0,1190
47.6787576,1450,400,-122.3765795,2019,340,400
47.597339,2010,0,-122.2966254,1956,970,1040
47.428369,1750,0,-122.1749991,1964,720,1030
47.7219057,1250,0,-122.3519334,1936,0,1250
47.6852934,1040,0,-122.3435552,1947,0,1040
47.4937524,2240,0,-122.227954,1970,780,1460
47.5336492,3140,1760,-122.1744625,2018,0,1380
47.5685251,1340,0,-122.3144789,1948,670,670
47.6555586,770,0,-122.3538719,1928,60,710
47.4295308,2570,1260,-122.161743,1988,0,1310
47.2907695,1630,0,-122.270602,1962,0,1630
47.5964797,2640,0,-122.1192605,1964,1020,1620
47.4313311,1690,0,-122.3476321,1954,250,1440
47.6138205,1750,0,-122.1434965,1966,550,1200
47.7525821,1670,0,-122.3529533,1953,0,1670
47.6794759,3270,1160,-122.2022797,2016,590,1520
47.6798597,1420,0,-122.3069501,1947,200,1220
47.3297553,2340,0,-122.3476597,1965,920,1420
47.6578979,1840,0,-122.3536611,1925,300,1250
47.6244179,1370,430,-122.3140761,2015,0,510
47.5664866,2600,0,-122.3991795,1950,570,2030
47.3394924,1450,0,-122.2912533,1967,0,1450
47.6404265,2410,880,-122.3727814,1984,490,650
47.7336859,840,0,-122.3361929,1950,0,840
47.6842781,1580,550,-122.376442,2018,0,480
47.5766325,890,0,-122.3875478,1920,0,890
47.6204154,2970,0,-122.2283783,1955,600,2370
47.5554029,2160,0,-122.3102503,1963,420,1740
47.7142994,1000,0,-122.2128964,1969,0,1000
47.4819932,1500,0,-122.2295233,1929,490,720
47.3973678,2330,0,-122.1870628,1966,1180,1150
47.7518305,740,0,-122.3083222,1930,0,740
47.4163079,1970,0,-122.3169578,1961,820,1150
47.369184,2170,0,-122.1710088,1977,500,1670
47.4357007,1800,0,-122.1676179,1969,500,1300
47.670662,2170,0,-122.3198327,1914,810,820
47.7637288,2810,980,-122.2553255,1970,0,1830
47.5705321,1560,550,-122.2874598,2016,0,530
47.713026,2920,0,-122.3598197,1950,1460,1460
47.4809431,3370,1920,-122.1522002,2016,0,1450
47.3703483,1560,0,-122.2898177,1960,0,1560
47.6636215,1510,0,-122.289518,1927,250,960
47.5593945,2500,960,-122.2971117,2018,0,750
47.5762089,1580,0,-122.2194587,1957,0,1580
47.5147314,1400,790,-122.3439448,2018,0,610
47.6757578,1360,460,-122.354645,2018,440,460
47.4966011,1690,0,-122.3694462,1953,0,1690
47.7156944,1610,0,-122.2131974,1974,530,1080
47.5730452,4250,0,-122.1109037,1959,1220,3030
47.5128766,2350,0,-122.3087142,1939,1000,1050
47.5102572,1360,0,-122.2532828,1929,0,860
47.652128,2620,0,-122.3371753,1925,990,1020
47.3571599,2580,0,-122.2735396,1974,800,1780
47.587522,1910,0,-122.3843632,1972,850,1060
47.675507,1980,700,-122.380945,2017,580,700
47.5096599,2100,0,-122.310918,1953,470,1630
47.7455184,1770,0,-122.2918284,1952,200,1570
47.4367348,2525,1515,-122.1562064,2019,0,1010
47.5267379,1660,0,-122.1986149,1978,0,1660
47.7038022,2320,0,-122.1612655,1987,400,1920
47.7725892,1880,0,-122.2019192,1958,720,1160
47.5235189,2760,1480,-122.1906347,1999,0,1280
47.72973,1320,0,-122.3013575,1953,250,1070
47.302248,1070,0,-122.3850117,1979,0,1070
47.5263755,1260,430,-122.3221887,2015,0,400
47.5988707,2040,0,-122.1378551,1962,1020,1020
47.4751598,3420,1780,-122.1215551,2016,0,1640
47.3771917,2250,0,-122.278904,1963,0,2250
47.5244074,2030,0,-122.3849301,1961,700,1330
47.5442976,850,0,-122.2974846,1952,0,850
47.556536,1490,560,-122.2884621,2017,370,560
47.450801,1810,0,-122.150692,1967,0,1810
47.4521705,1700,0,-122.3269818,1961,0,1700
47.4885927,960,0,-122.2429877,1943,0,960
47.5653923,1400,430,-122.3640719,2017,0,460
47.6904158,2730,0,-122.1169795,1975,1260,1470
47.4972686,2670,1600,-122.173705,2019,0,1070
47.3002712,2260,890,-122.1607549,1978,0,1370
47.7457018,2180,0,-122.1062529,1976,680,1500
47.564903,3020,1120,-122.3595488,2019,760,1140
47.6926189,2304,576,-122.3776862,2016,0,576
47.7740053,2970,0,-122.1420355,1968,1460,1510
47.4971966,2940,1720,-122.1739112,2019,0,1220
47.3123725,2450,1020,-122.3377232,1978,0,1430
47.7593723,1080,0,-122.3244544,1955,110,970
47.4867365,2680,1340,-122.3045611,2019,0,1340
47.7364735,2100,0,-122.24744,1965,0,2100
47.408976,1920,740,-122.2066441,1930,0,1180
47.4375567,2487,1462,-122.1566841,2018,0,1025
47.5820731,1840,640,-122.3736455,2011,150,580
47.7729457,3780,0,-122.1406234,1979,1680,2100
47.7332076,1690,0,-122.1681452,1975,430,1260
47.6343266,1480,0,-122.3523252,1928,0,1130
47.6208973,1710,0,-122.3189903,1905,0,1000
47.5122003,970,0,-122.1668208,1957,0,970
47.6882481,1550,720,-122.3153081,1906,0,830
47.625221,1690,0,-122.1944938,1955,0,1690
47.3878017,1840,0,-122.2084248,1962,0,1840
47.7753871,2660,440,-122.3207775,1951,0,2220
47.5554615,1710,560,-122.285253,2017,520,630
47.516349,2300,1350,-122.349184,2019,0,950
47.5543346,590,0,-122.391834,1942,0,590
47.7521248,1112,0,-122.1888897,1936,0,1112
