SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude
250000,1570,0,0,0,1570,0,0,0,510,0,300,0,160,0,3,1,0,1,1960,-122.2895267,47.3015255
365000,870,0,0,0,870,0,0,0,370,0,0,0,0,25,3,0,0,1,1952,-122.235741,47.502309
999950,1560,0,2070,0,3630,0,0,0,790,0,340,0,0,0,5,0,1,2,2016,-122.1475471,47.5045809
195830,1360,0,0,0,2360,1360,1000,350,0,1,0,0,0,100,4,0,1,1,1955,-122.2419948,47.5094489
605000,380,0,380,0,1100,340,340,0,0,1,0,0,0,0,2,0,2,0,2017,-122.3063704,47.5999935
365000,1160,0,870,0,2030,0,0,0,570,0,0,0,620,0,4,1,1,1,1978,-122.2850982,47.374177
1920000,2190,0,0,0,2940,850,750,0,880,1,270,0,220,0,5,0,2,1,1965,-122.2179147,47.6438509
1030000,1110,600,0,0,2060,1110,350,0,0,0,0,0,0,100,3,1,0,1,1935,-122.3926369,47.6440541
610000,1210,0,0,0,1210,0,0,0,260,0,0,0,0,0,3,0,0,1,1955,-122.1398809,47.5641406
447000,1480,0,0,0,1480,0,0,0,0,0,0,0,0,0,3,0,1,1,1951,-122.3568437,47.4603047
695000,1370,0,1590,0,2960,0,0,0,490,0,130,0,0,0,4,1,0,2,2017,-122.1660056,47.509511
650000,470,0,480,480,1510,350,80,270,0,1,130,0,320,0,3,1,1,1,2016,-122.3763594,47.6779815
639950,460,0,460,0,1370,710,450,260,0,1,80,0,130,0,2,0,1,1,2018,-122.3764414,47.6841538
525000,1360,0,0,0,1800,1360,440,320,0,0,0,0,150,0,4,0,1,1,1951,-122.3330049,47.7376632
424000,1500,0,0,0,1500,0,0,0,0,0,0,0,480,0,3,0,1,1,1941,-122.3617192,47.7173192
540000,1140,0,1360,0,3640,1140,1140,0,530,1,0,0,330,0,5,1,1,2,1976,-122.377902,47.3206303
362500,930,0,0,0,930,0,0,0,0,0,180,0,0,0,2,0,0,1,1949,-122.3059349,47.5518878
530000,1360,0,0,0,1480,1360,120,0,0,1,0,0,290,0,4,1,1,1,1963,-122.362204,47.7588544
727950,1018,0,1505,0,3432,909,909,0,400,0,159,0,0,0,4,1,0,3,2019,-122.1573894,47.4361968
505700,610,0,680,0,1530,660,240,420,0,1,80,0,0,0,3,1,1,1,2016,-122.2902397,47.7346361
699950,490,0,490,0,1180,450,200,250,0,1,0,0,140,0,2,1,0,1,2017,-122.3120129,47.598727
345000,1470,0,0,0,1470,0,0,0,460,0,60,0,0,0,3,0,1,1,1967,-122.0981735,47.3199009
817000,640,0,640,0,1670,640,390,250,0,1,0,0,160,0,3,1,2,1,2017,-122.2975318,47.59631
380000,1590,0,0,0,2470,880,880,0,480,1,0,0,0,0,4,1,0,2,1985,-122.2199344,47.3872012
300000,1550,0,0,0,1550,0,0,0,520,0,0,0,110,0,3,1,0,1,1956,-122.3306826,47.453543
883500,1420,0,0,0,2010,1420,590,0,0,0,160,0,0,30,3,0,1,1,1953,-122.3893165,47.6405165
600000,460,0,460,0,1170,440,250,190,0,1,0,0,390,0,1,0,0,1,2018,-122.3545261,47.675888
1521110,1090,0,1090,0,2420,950,240,0,0,0,190,0,0,0,5,0,0,1,1906,-122.3050781,47.6276774
820000,1480,0,0,0,1960,480,480,0,0,1,0,470,1480,0,3,0,2,1,1950,-122.3267413,47.3871374
378000,400,0,430,380,1210,0,0,0,0,0,0,70,400,0,3,1,1,1,2015,-122.3221205,47.5262884
720000,1390,0,0,0,1390,390,0,0,0,0,0,0,0,0,3,0,0,1,1918,-122.2988892,47.5496601
749950,460,0,570,0,1420,390,390,0,0,1,0,0,500,0,3,1,2,0,2019,-122.297465,47.6010955
915000,1340,0,970,0,2310,0,0,0,590,0,70,0,450,0,4,1,1,1,1979,-122.1465987,47.6631982
548650,400,0,400,0,1080,280,280,0,0,1,0,50,290,0,2,0,1,1,2019,-122.2991873,47.601526
447000,1180,0,0,0,1180,0,0,0,510,0,0,0,0,0,3,0,1,1,1972,-122.192761,47.71714
1038000,1930,0,0,0,1930,0,0,0,440,0,410,0,0,0,3,1,1,1,1967,-122.1511982,47.565682
355000,1080,0,0,0,1460,1080,380,310,0,0,0,0,0,0,3,0,0,1,1959,-122.322889,47.489323
784023,1250,0,0,0,2460,1210,1210,0,400,1,110,0,120,0,4,0,1,2,1964,-122.1381051,47.6214932
715000,630,0,630,0,1570,530,310,220,0,1,0,100,230,0,3,0,2,1,2017,-122.3014715,47.5949109
668880,540,0,650,0,1450,590,260,330,0,1,130,0,0,0,3,0,2,1,2019,-122.3046875,47.692109
425000,1030,0,0,0,1580,550,550,0,480,1,0,0,0,0,3,0,1,1,1965,-122.3263393,47.4319462
1560000,2260,0,0,0,2260,0,0,0,0,0,140,0,0,50,3,1,0,1,1969,-122.1576023,47.6882666
1345000,1230,0,1050,0,2580,1230,300,0,380,0,0,0,0,50,3,0,0,2,1928,-122.2829802,47.573234
379375,1100,230,0,0,1330,240,0,0,0,0,40,0,0,0,4,0,0,1,1944,-122.1216023,47.3872082
625359,1060,530,0,0,1590,1060,0,0,0,0,40,0,0,100,5,0,0,2,1930,-122.3142217,47.5733218
320000,1540,0,0,0,1540,0,0,0,590,0,140,0,500,0,4,1,0,2,1964,-122.1830844,47.4534861
549800,660,0,840,0,1500,0,0,0,0,0,200,30,0,0,3,0,1,1,2018,-122.343837,47.5146097
848800,1060,0,740,0,1800,0,0,0,0,0,130,0,0,0,3,0,1,1,1984,-122.2817424,47.7056217
849900,780,0,780,0,1780,600,220,380,0,1,40,50,670,0,3,1,0,2,2017,-122.2809223,47.5555658
602500,1420,0,1170,0,2590,0,0,0,480,0,0,0,0,25,5,1,1,1,1967,-122.340714,47.4533137
662000,1020,0,0,0,1220,1010,200,200,0,0,130,0,0,0,3,0,0,1,1919,-122.3911004,47.5776524
640000,460,0,550,320,1330,0,0,0,0,0,160,0,480,0,3,0,1,1,2015,-122.3737718,47.6796913
804995,1490,0,2090,0,3580,0,0,0,570,0,310,0,0,0,5,1,0,2,2019,-122.1313463,47.4776565
1282000,2200,0,0,0,3090,1520,890,340,160,1,50,0,730,0,3,1,1,1,1974,-122.1912685,47.551613
524950,1152,0,1460,0,2612,0,0,0,440,0,154,0,0,0,4,1,0,2,2018,-122.136224,47.3525828
285000,1480,0,0,0,1480,0,0,0,440,0,0,0,0,0,3,0,0,2,1965,-122.3058312,47.341584
710000,1230,0,1170,0,2400,0,0,0,0,0,0,0,0,0,5,1,0,1,1946,-122.2912531,47.6936303
345000,1300,0,0,0,2600,1300,1300,0,0,1,0,0,0,15,4,0,1,2,1963,-122.328894,47.471595
915000,1510,0,0,0,2280,770,770,0,360,0,150,0,0,0,4,0,1,2,1969,-122.1461612,47.5644393
1850000,2200,0,2120,0,4320,0,0,0,1180,0,150,0,610,0,4,2,0,2,1979,-122.1610721,47.6535974
290000,1100,0,0,0,1100,0,0,0,320,0,0,0,0,0,3,0,0,1,1969,-122.306218,47.3746822
904206,1230,0,1770,0,3000,0,0,0,460,0,160,0,0,0,4,0,1,2,2017,-122.2299515,47.7440865
687870,1350,0,1690,0,3040,0,0,0,470,0,260,0,0,0,5,0,1,2,2016,-122.12305,47.4768039
843880,570,0,780,0,1630,690,280,410,0,1,60,0,0,0,4,1,1,2,2019,-122.3052914,47.6915495
470000,1730,0,1130,0,2860,0,0,0,0,0,0,0,0,0,5,0,2,1,1934,-122.163931,47.5113131
561000,1580,0,0,0,1580,0,0,0,440,0,0,0,0,0,3,1,0,1,1959,-122.2453454,47.7336787
333000,980,0,800,0,1780,0,0,0,260,0,0,0,0,0,3,0,0,2,1953,-122.2260566,47.4787295
620000,1000,0,0,0,1420,1000,420,0,0,0,0,0,230,0,4,1,0,1,1951,-122.3923929,47.5696581
430000,630,0,630,0,1360,580,100,480,0,1,0,0,60,0,2,1,0,2,2016,-122.2431874,47.761832
340000,1830,0,0,0,1830,550,0,550,0,1,0,0,180,0,5,1,1,1,1973,-122.1622027,47.3931844
510000,360,0,290,0,940,290,290,0,0,1,140,0,0,0,2,0,1,1,2019,-122.371807,47.66921
850000,1060,0,980,0,2040,970,0,0,0,0,70,0,0,0,3,0,0,1,1906,-122.3504733,47.636838
961044,600,0,690,720,2010,0,0,0,0,0,150,0,380,0,4,1,1,1,2019,-122.3635542,47.6584875
775000,1200,0,0,0,1200,0,0,0,480,0,50,0,0,0,3,0,0,1,1971,-122.1798446,47.670769
527000,1070,0,0,0,1070,0,0,0,500,0,240,0,0,0,3,1,0,1,1960,-122.1771885,47.5393903
588000,1240,0,0,0,1240,0,0,0,500,0,0,0,0,0,3,1,0,1,1969,-122.1315801,47.6580959
955000,1000,800,0,0,1800,1000,0,0,570,0,110,100,0,0,5,1,1,1,1916,-122.3689541,47.6733087
694950,500,0,500,0,1360,360,360,0,0,1,10,0,430,0,3,0,1,1,2017,-122.37491,47.6899776
699000,380,0,380,0,1140,380,380,0,0,1,30,0,320,0,2,0,1,1,2018,-122.3017614,47.6663345
329000,1260,0,0,0,1260,0,0,0,0,0,0,0,0,0,3,0,1,1,1948,-122.3549372,47.4717086
320000,1250,0,0,0,1410,880,160,0,310,0,0,0,0,0,3,0,1,1,1955,-122.2263057,47.386872
895000,1430,0,0,0,2700,1370,1270,0,420,1,40,0,200,0,4,0,1,2,1963,-122.1112384,47.6194604
552000,1380,0,0,0,2400,1380,1020,360,0,1,0,370,90,0,3,0,2,1,1965,-122.2755293,47.5214595
281902,1520,0,0,0,1520,0,0,0,460,0,110,0,0,0,3,1,0,1,1967,-122.2117022,47.4115211
995000,1180,0,870,0,2050,0,0,0,820,0,70,0,720,0,3,1,1,1,1976,-122.0940646,47.6358984
820000,830,0,830,0,2100,720,440,280,0,1,0,0,40,0,3,1,2,1,2008,-122.2984946,47.5974245
350000,1520,0,0,0,1520,0,0,0,0,0,210,0,0,0,3,0,0,1,1959,-122.1765996,47.4564568
891000,1310,0,0,0,1910,1150,600,550,0,1,0,0,80,0,3,0,2,1,1976,-122.1128878,47.6360053
363950,1320,0,0,0,1930,1130,610,0,0,1,0,0,300,0,4,0,1,1,1955,-122.3350233,47.4278002
811000,660,0,660,0,1890,570,570,0,0,1,70,0,60,0,2,1,1,1,2008,-122.3480772,47.6560905
335000,890,350,0,0,1240,460,0,0,0,0,240,0,0,0,3,0,0,1,1911,-122.3136806,47.5565886
565000,1750,0,0,0,1750,0,0,0,420,0,40,0,0,0,3,0,1,1,1962,-122.3580928,47.7338757
700000,1720,0,0,0,2720,1620,1000,620,0,1,0,0,250,0,4,0,1,2,1977,-122.3491489,47.4397275
1253000,1570,0,1900,0,3470,0,0,0,400,0,300,0,0,0,4,1,1,2,2016,-122.169914,47.6677143
875000,1010,710,0,0,1720,1010,0,140,0,0,0,0,500,0,4,0,0,1,1924,-122.339975,47.6849755
442989,1110,1020,0,0,2130,0,0,0,590,0,0,0,200,0,5,0,1,2,1967,-122.3154968,47.3689889
729950,940,370,0,0,1310,570,0,0,0,0,0,0,120,0,3,1,0,1,1920,-122.3914947,47.582707
377000,1390,0,0,0,1790,1390,400,320,0,0,0,0,0,0,4,0,1,1,1957,-122.3462519,47.4891828
917165,1320,0,1320,0,2640,0,0,0,480,0,80,0,0,0,4,1,0,2,2017,-122.1704111,47.5333506
860000,1240,0,1640,0,2880,560,0,560,0,0,100,0,0,0,4,1,0,2,2016,-122.2732238,47.7638201
799950,680,0,720,0,1800,570,400,170,0,0,0,0,660,0,3,1,1,2,2015,-122.3919414,47.6741988
1025000,1350,600,0,0,3050,1100,1100,0,0,1,0,0,100,0,5,0,1,2,1937,-122.272627,47.6808383
775000,1180,0,0,0,2240,1060,1060,0,0,1,0,0,200,0,4,0,2,1,1970,-122.177035,47.6665544
1750250,900,0,1270,0,2170,540,0,0,0,1,0,0,620,0,3,1,1,1,1963,-122.2102718,47.6061147
680000,1730,0,0,0,2350,1360,620,0,260,0,60,0,0,100,4,0,1,1,1951,-122.299164,47.5484194
639500,970,0,0,0,970,510,0,0,0,0,0,0,140,0,2,0,0,1,1903,-122.3588224,47.6603834
450000,760,470,0,0,1530,630,300,0,0,0,50,0,230,0,3,0,0,1,1906,-122.2885431,47.5617835
438000,1230,0,0,0,2130,900,900,0,0,0,0,0,510,15,3,0,2,0,1943,-122.1901611,47.4887129
458000,900,0,0,0,1790,890,890,0,420,1,0,0,80,0,4,0,1,1,1976,-122.168029,47.4562009
720000,510,0,510,0,1420,400,400,0,0,1,20,0,410,0,3,0,1,1,2017,-122.3752368,47.6899458
825000,1780,0,940,0,3170,840,450,390,240,0,280,0,0,0,4,1,1,2,1972,-122.0928904,47.6252343
1700000,1140,0,1570,0,3910,1200,1200,0,480,0,70,0,0,0,5,1,0,3,2017,-122.18776,47.6813064
540000,1800,0,0,0,1800,0,0,0,380,0,0,0,0,0,4,0,1,1,1966,-122.1830683,47.7213768
1413750,1620,0,1620,0,3610,930,370,0,0,0,0,70,120,70,5,1,0,3,1924,-122.4068425,47.6435534
1285000,1390,0,1990,0,3380,0,0,0,420,0,240,0,0,0,4,0,1,2,2019,-122.2292616,47.7170889
859950,1250,0,1770,0,3020,0,0,0,440,0,160,0,0,0,5,0,1,2,2018,-122.142155,47.493327
1894341,1310,0,1220,0,3680,1150,1150,0,440,1,580,0,0,0,4,1,1,2,2017,-122.1908651,47.6806493
819950,1730,0,1890,0,3620,0,0,0,670,0,190,0,0,0,5,0,1,2,2018,-122.1298944,47.476192
645950,1025,0,1462,0,2487,0,0,0,400,0,45,0,0,0,4,0,1,2,2019,-122.1573894,47.4361968
625000,1470,0,0,0,1470,1470,0,0,0,0,40,80,0,0,2,0,0,1,1944,-122.2614351,47.5126095
395000,1430,0,0,0,1800,370,370,0,0,0,0,0,240,0,4,0,1,1,1950,-122.3318427,47.5115354
330000,1230,0,0,0,1910,1200,680,520,0,1,0,0,100,0,3,2,0,1,1968,-122.2074302,47.4562535
639950,460,0,460,0,1370,710,450,260,0,1,80,0,130,0,2,0,1,1,2018,-122.3764409,47.6840346
600000,1960,0,0,0,1960,0,0,0,400,0,0,0,0,0,3,1,0,1,1962,-122.2130545,47.7727028
315000,1560,0,0,0,1560,0,0,0,420,0,0,0,60,0,4,1,0,1,1967,-122.1043269,47.3623611
649950,460,0,460,0,1370,710,450,260,0,1,80,0,130,0,2,0,1,1,2018,-122.3765747,47.6837142
930000,1230,0,1770,0,3000,0,0,0,460,0,160,0,0,0,4,0,1,2,2017,-122.2305737,47.7441459
599950,440,0,460,460,1360,0,0,0,0,0,0,0,290,0,3,0,1,1,2015,-122.3062349,47.6022408
878000,890,650,0,0,1540,890,0,0,0,0,0,0,0,0,4,0,0,1,1922,-122.3910965,47.6828713
795000,1050,0,0,0,1170,670,120,0,0,0,0,0,0,0,3,0,0,1,1918,-122.3829631,47.6801644
589500,460,0,450,510,1420,0,0,0,0,0,0,50,470,0,2,0,1,1,2019,-122.364694,47.565153
700000,1060,0,0,0,2070,1010,1010,0,260,1,0,0,240,0,4,0,1,1,1957,-122.3022003,47.7619986
1235000,1220,0,1760,0,2980,0,0,0,500,0,200,0,0,0,4,1,1,2,2018,-122.215867,47.7105562
404000,900,0,0,0,1100,900,200,0,0,0,0,0,0,0,2,0,0,1,1945,-122.2757611,47.5405253
600000,1220,0,0,0,1460,700,240,460,0,1,0,0,220,0,3,0,1,1,1977,-122.192715,47.7298846
549950,410,0,410,290,1440,330,330,0,0,1,0,0,130,0,2,0,1,1,2018,-122.3723157,47.5658224
1320000,1350,0,1970,0,3320,0,0,0,570,0,390,0,0,0,4,1,0,2,2004,-122.2181916,47.7091669
405950,590,0,610,0,1310,580,110,470,0,1,20,0,0,0,2,1,1,1,2016,-122.1621298,47.4878614
875000,1370,0,0,0,1950,1300,580,600,0,1,0,0,100,0,3,0,1,1,1958,-122.2488025,47.5881682
669950,1310,0,1370,0,3080,1270,400,870,0,0,170,0,0,0,4,0,1,3,2016,-122.2304686,47.7665112
575000,2420,420,0,0,3330,980,490,490,0,1,350,0,1020,100,4,1,0,2,1974,-122.1631956,47.5180305
1300000,1590,0,0,0,3180,1590,1590,0,420,1,0,0,290,0,4,0,1,2,1956,-122.2258865,47.5694894
203000,1250,0,0,0,1250,0,0,0,300,0,0,0,0,0,3,1,0,1,1962,-122.3036318,47.3339329
165000,1230,0,0,0,1230,0,0,0,440,0,50,0,0,0,3,0,0,1,1968,-122.3655174,47.2965333
833800,1010,540,0,0,1130,990,0,0,0,0,250,0,0,0,3,0,0,1,1909,-122.3204395,47.6643055
671000,390,0,390,0,1170,730,390,340,0,0,0,0,130,0,2,0,1,1,2010,-122.3158451,47.6190423
675000,1160,390,0,0,1800,1160,250,0,0,0,100,0,200,0,4,0,1,1,1923,-122.3845977,47.5532944
360000,1460,0,0,0,2190,1350,730,620,0,1,0,0,200,0,4,0,2,1,1966,-122.2714015,47.5170383
1205000,880,0,840,0,2500,880,780,0,0,0,0,0,0,0,4,0,0,3,1928,-122.3000723,47.6307521
1342000,1910,0,0,0,2330,720,420,0,0,1,210,0,240,0,3,0,0,2,1947,-122.2409883,47.5386877
1015000,1360,0,0,0,2010,920,650,0,260,0,90,0,150,100,2,0,1,1,1941,-122.3786872,47.7049006
385000,1400,0,0,0,1400,0,0,0,0,0,0,0,0,0,3,0,0,1,1972,-122.159022,47.7622589
690000,1080,0,990,0,2070,0,0,0,0,0,0,0,0,0,5,0,1,1,1938,-122.3137713,47.6983268
527500,1180,0,0,0,1600,1180,420,240,0,1,0,0,0,0,3,1,0,1,1956,-122.381612,47.532415
800000,1170,0,0,0,1740,1170,570,0,0,0,0,0,0,100,3,1,0,1,1941,-122.3918431,47.6479924
495000,1250,0,0,0,1250,0,0,0,0,0,50,0,0,0,3,0,1,1,1951,-122.3078526,47.7273465
1299000,1130,0,1650,0,2780,0,0,0,440,0,140,0,0,0,4,1,2,1,2018,-122.2161465,47.7110972
400000,840,0,720,0,1560,0,0,0,420,0,0,0,590,0,3,1,0,2,1986,-122.2755681,47.3253207
600000,1660,0,0,0,1660,0,0,0,530,0,40,0,0,0,3,0,2,1,1960,-122.3338345,47.75762
745000,600,0,600,0,1710,510,510,0,0,1,0,0,0,0,3,1,1,2,2015,-122.3742583,47.6786561
750000,1290,0,1130,0,2420,0,0,0,550,0,0,0,0,0,4,1,0,2,1994,-122.1899657,47.7324608
1505000,1450,0,0,0,1820,660,370,290,260,1,230,0,360,0,3,1,0,2,1955,-122.1953239,47.626287
782000,510,0,510,440,1460,0,0,0,0,0,30,0,250,0,3,0,1,1,2019,-122.3689453,47.665523
770000,2210,0,0,0,2210,0,0,0,530,0,100,0,0,20,3,0,0,2,1998,-122.2911762,47.4286296
449950,820,0,820,0,1640,0,0,0,560,0,140,0,0,0,4,1,0,2,1966,-122.1565146,47.4492367
700000,880,170,0,0,1580,880,530,0,290,1,110,0,280,0,3,0,0,1,1954,-122.3000152,47.7075528
225000,1840,0,0,0,1840,0,0,0,0,0,200,0,0,0,4,0,1,1,1972,-122.280845,47.284016
925000,820,0,710,0,1530,820,0,0,0,0,100,0,0,0,4,0,0,1,1902,-122.3170451,47.6224535
1153400,1470,0,0,0,1470,0,0,0,530,0,50,250,340,0,2,0,0,2,1976,-122.19339,47.5881619
450000,1740,0,0,0,1740,0,0,0,460,0,290,0,410,10,3,1,0,1,1964,-122.1495097,47.4426937
907000,1400,0,400,0,2500,1800,700,0,0,0,60,0,0,0,3,0,2,1,1922,-122.2997766,47.6381683
360000,1070,0,1260,0,2330,0,0,0,480,0,110,0,380,0,5,2,0,1,1973,-122.1940981,47.284036
240000,1250,0,0,0,1250,0,0,0,440,0,0,0,0,0,3,0,1,1,1969,-122.3613518,47.2916363
635000,650,0,590,0,1580,600,340,260,0,1,0,80,380,0,3,1,1,1,2016,-122.3697876,47.5648617
395000,870,0,0,0,870,0,0,0,0,0,0,0,0,0,2,0,0,1,1943,-122.3134962,47.7106314
460000,1070,0,0,0,1330,460,260,0,0,1,370,0,0,0,4,1,0,1,1949,-122.3503123,47.7364148
699000,1390,0,1810,0,3200,0,0,0,850,0,210,0,0,0,4,1,0,2,2018,-122.1593907,47.4970278
1900000,2610,0,0,0,4530,1920,1920,0,590,1,160,0,350,0,4,1,1,2,1970,-122.2293899,47.550013
507500,1230,0,1930,0,3160,0,0,0,680,0,0,0,0,0,4,1,1,1,1967,-122.1516342,47.4535354
760000,1060,0,0,0,1060,0,0,0,0,0,70,0,0,0,3,0,0,1,1949,-122.3572495,47.6576244
689900,450,0,450,0,1090,390,190,200,0,0,0,0,0,0,2,1,1,1,2017,-122.3150284,47.5901355
834000,450,0,330,330,1560,450,450,0,0,1,0,60,390,0,3,0,2,1,2018,-122.3059513,47.6167179
499950,1540,0,0,0,1540,0,0,0,0,0,40,0,0,0,5,0,0,1,1948,-122.3254936,47.7438061
705000,1500,0,0,0,1500,0,0,0,480,0,80,0,0,0,3,0,0,2,1965,-122.1846,47.722378
1790000,1640,0,1640,0,3280,310,0,0,0,0,100,0,540,0,4,2,0,2,1967,-122.2242477,47.6298542
1055700,1390,0,0,0,2780,1390,1390,0,0,1,0,0,100,0,6,0,1,1,1967,-122.2212209,47.5649274
629950,880,0,800,0,2040,760,360,400,0,0,0,0,80,0,3,0,1,2,2019,-122.3250216,47.7410362
775000,1110,0,0,0,1110,1110,0,200,0,0,40,0,0,0,3,0,0,1,1905,-122.3739477,47.6474699
1100000,1960,0,0,0,2960,1960,1000,0,0,0,0,0,310,0,6,0,1,1,1969,-122.2612509,47.5518833
1149950,1890,0,1970,0,5250,1390,1390,0,720,1,340,0,0,0,6,0,2,3,2016,-122.1476505,47.5051885
940000,1510,0,0,0,2010,1510,500,400,0,1,0,0,370,0,4,0,2,1,1966,-122.3519427,47.4388459
669950,900,0,900,0,2260,860,460,400,0,1,170,0,0,0,4,1,2,1,2017,-122.2300969,47.496949
689000,540,0,540,400,1480,0,0,0,0,0,0,0,450,0,3,1,2,0,2014,-122.300899,47.6195871
1235000,1380,0,0,0,1620,1340,240,570,0,1,0,0,240,0,3,0,1,1,1954,-122.3774335,47.7612222
1365000,1360,0,1160,0,3260,1240,740,500,0,0,230,0,0,0,4,1,1,2,2015,-122.1901984,47.6811847
554188,780,360,0,0,1140,780,0,0,0,0,0,50,0,0,3,0,0,1,1900,-122.3408779,47.6503622
465000,1190,0,0,0,2070,1190,880,310,0,0,0,0,0,0,4,1,0,1,1958,-122.2856463,47.5281494
351000,1510,0,0,0,1510,0,0,0,470,0,0,0,0,0,4,1,0,1,1954,-122.2704,47.3188629
775675,1640,0,1780,0,3420,0,0,0,470,0,430,0,0,0,5,1,1,2,2015,-122.1241133,47.4772388
425000,852,168,612,0,1632,0,0,0,0,0,0,0,290,0,1,0,1,0,1920,-122.474982,47.349417
550000,570,0,580,0,1710,560,560,0,0,1,0,0,0,0,4,1,1,2,2017,-122.377245,47.5190114
581750,930,0,990,0,2420,930,500,430,0,1,80,0,80,0,4,1,2,1,2019,-122.34867,47.516357
750000,500,0,580,580,1660,0,0,0,0,0,0,0,520,0,3,1,2,1,2018,-122.376442,47.6842781
1750000,1130,0,940,0,2810,940,740,200,0,0,0,0,0,100,4,1,2,1,1922,-122.3634821,47.6285795
599950,1705,0,1480,0,3185,0,0,0,596,0,40,0,0,0,4,1,0,3,2018,-122.13753,47.35219
775000,1230,0,0,0,1830,1190,600,590,0,1,0,0,140,0,3,0,1,1,1975,-122.3890058,47.5456993
539950,410,0,410,290,1440,330,330,0,0,1,0,0,130,0,2,0,1,1,2018,-122.3721428,47.56592
680000,2560,0,0,0,2560,0,0,0,670,0,0,0,930,0,4,1,1,1,1977,-122.0935505,47.744761
640000,830,0,580,0,1410,800,0,0,0,0,0,0,0,0,3,0,1,1,1926,-122.3529569,47.6801665
350000,790,340,0,0,1130,270,0,0,0,0,0,110,0,0,3,0,0,1,1928,-122.2865843,47.7185099
484500,400,0,480,350,1230,0,0,0,0,0,0,40,550,0,3,0,1,1,2015,-122.3694513,47.5659061
475000,400,0,0,0,400,0,0,0,0,0,0,0,0,100,0,0,1,0,1946,-122.2607948,47.5283117
560000,770,0,0,0,1320,770,550,220,0,0,0,0,140,0,3,0,0,2,1950,-122.2871136,47.6849906
559800,850,0,1340,0,2190,0,0,0,360,0,160,0,0,0,4,1,0,2,2018,-122.2971512,47.4955992
749950,511,511,511,511,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,-122.3771005,47.6862543
629950,880,0,800,0,2040,760,360,400,0,0,0,0,80,0,3,0,1,2,2019,-122.3250216,47.7410362
679000,940,0,0,0,1880,940,940,0,0,0,130,0,240,0,4,1,1,1,1909,-122.3491478,47.6633969
515886,1050,0,810,0,1860,810,0,0,0,0,0,0,0,0,5,0,1,1,1916,-122.4881487,47.3676728
434900,1800,0,0,0,1800,0,0,0,500,0,0,0,0,0,4,0,1,1,1965,-122.3072339,47.3968833
361500,1460,0,0,0,1460,0,0,0,580,0,0,0,0,0,4,0,0,2,1967,-122.2615363,47.4742377
645000,800,450,0,0,1250,800,0,0,0,0,120,0,240,0,3,0,0,1,1910,-122.3343778,47.6656189
632000,1270,670,0,0,1940,0,0,0,290,0,0,0,0,0,3,1,0,1,1953,-122.3587534,47.7288998
801539,1470,0,490,0,1960,0,0,0,670,0,0,0,120,0,4,0,0,2,1960,-122.2965531,47.704181
775000,960,830,0,0,1790,960,0,0,0,0,40,0,130,0,3,1,0,1,1910,-122.29114,47.6709139
700000,770,0,0,0,770,0,0,0,0,0,0,0,0,0,2,0,0,1,1950,-122.2113707,47.691756
839950,520,0,510,0,1540,900,510,390,0,0,0,0,40,0,3,1,1,1,2015,-122.3543875,47.6691237
649950,520,0,520,0,1330,470,290,180,0,1,0,0,340,0,3,1,1,1,2016,-122.3062035,47.6003093
942000,850,0,850,0,1960,850,260,0,0,0,40,100,0,0,4,0,0,1,1907,-122.3057961,47.625392
348000,650,0,0,0,970,650,320,330,0,1,0,0,430,0,1,0,1,1,1962,-122.2264559,47.5032825
895000,1530,0,0,0,3060,1530,1530,0,0,1,0,0,460,0,5,0,2,1,1959,-122.3299123,47.7309584
660000,360,0,330,0,1050,360,360,0,0,0,0,0,330,0,2,0,1,1,2017,-122.3485102,47.6589755
350000,1190,0,0,0,1190,650,0,0,0,0,0,140,0,0,2,0,0,1,1919,-122.3119204,47.690901
1100000,570,0,570,570,1710,340,0,340,0,0,0,0,260,0,2,0,0,2,2018,-122.3185217,47.6223313
550000,500,0,470,430,1400,0,0,0,0,0,70,0,260,0,2,1,1,1,2016,-122.3779276,47.6943132
800000,560,0,560,0,1630,510,510,0,0,1,0,80,480,0,3,1,0,2,2018,-122.4104563,47.5760686
413000,880,0,0,0,880,0,0,0,0,0,0,0,0,0,2,0,0,1,1947,-122.3472258,47.7513715
599950,1151,0,1399,0,2550,0,0,0,380,0,145,0,0,0,4,0,1,2,2018,-122.2142477,47.380674
858484,2050,0,1110,0,4320,1960,1160,800,0,1,290,0,0,0,4,1,1,2,2015,-122.1936764,47.7681576
300000,960,0,0,0,1280,940,320,410,0,0,0,0,110,0,3,0,0,1,1968,-122.3443014,47.5062535
599000,540,0,540,0,1400,320,320,0,0,1,140,50,490,0,3,1,1,1,2019,-122.2821863,47.5531328
520000,760,0,0,0,1580,820,820,0,0,0,50,0,0,0,3,1,0,1,1910,-122.2791727,47.5550526
417000,1470,0,0,0,1470,0,0,0,1231,0,256,0,0,0,3,0,1,1,1967,-122.2044575,47.417523
